"name","ppd","level","category","code","address","postcode","city","state","longitude","latitude"
"SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA","PPD JEMPOL/JELEBU","Rendah","SJKC","NBC6004","LADANG GEDDES","72120","BANDAR SERI JEMPOL","NEGERI SEMBILAN","102.517000","2.857610"
"SEKOLAH JENIS KEBANGSAAN (CINA) KG MAHSAN","PPD JEMPOL/JELEBU","Rendah","SJKC","NBC6005","KG.BARU MAHSAN","72100","BAHAU","NEGERI SEMBILAN","102.409000","2.829300"
"SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA AIR HITAM","PPD JEMPOL/JELEBU","Rendah","SJKC","NBC6006","KG. SERI AIR HITAM","72120","BANDAR SERI JEMPOL","NEGERI SEMBILAN","102.377000","2.926620"
"SEKOLAH JENIS KEBANGSAAN (CINA) MIDDLETON","PPD JEMPOL/JELEBU","Rendah","SJKC","NBC6008","JALAN PUTERI 34, TAMAN DESA PUTERI","72100","BAHAU","NEGERI SEMBILAN","102.420993","2.783479"
"SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG SAN","PPD JEMPOL/JELEBU","Rendah","SJKC","NBC6009","KM 1 JALAN BATANG JELAI","73500","ROMPIN","NEGERI SEMBILAN","102.500400","2.705914"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG PERTANG","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD0024","LADANG PERTANG","72300","SIMPANG PERTANG","NEGERI SEMBILAN","102.254000","2.971020"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) KUALA PILAH","PPD KUALA PILAH","Rendah","SJKT","NBD1066","JALAN BURHANUDIN KUALA PILAH","72000","KUALA PILAH","NEGERI SEMBILAN","102.248710","2.735858"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG JUASSEH","PPD KUALA PILAH","Rendah","SJKT","NBD1067","KM 12 JALAN JUASSEH","72000","KUALA PILAH","NEGERI SEMBILAN","102.303499","2.798163"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) PORT DICKSON","PPD PORT DICKSON","Rendah","SJKT","NBD2034","JALAN DATO K.PATHMANABAN","71000","PORT DICKSON","NEGERI SEMBILAN","101.795314","2.526972"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG ST LEONARD","PPD PORT DICKSON","Rendah","SJKT","NBD2035","BATU 2, JALAN PANTAI, TAMAN PD UTAMA","71000","PORT DICKSON","NEGERI SEMBILAN","101.833697","2.516839"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SENDAYAN","PPD PORT DICKSON","Rendah","SJKT","NBD2037","KM 18 JALAN PORT DICKSON","71010","LUKUT","NEGERI SEMBILAN","101.868000","2.597250"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) KEM ASKAR MELAYU","PPD PORT DICKSON","Rendah","SJKT","NBD2038","BT.4, JLN SUA BETONG","71050","PORT DICKSON","NEGERI SEMBILAN","101.850369","2.489483"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SENGKANG","PPD PORT DICKSON","Rendah","SJKT","NBD2039","BT.18 LADANG SENGKANG PASIR PANJANG","71250","PORT DICKSON","NEGERI SEMBILAN","101.967872","2.442172"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SUNGALA","PPD PORT DICKSON","Rendah","SJKT","NBD2040","BATU 6, JALAN PANTAI, LADANG SUNGALA","71050","SIRUSA","NEGERI SEMBILAN","101.880381","2.469992"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SUA BETONG","PPD PORT DICKSON","Rendah","SJKT","NBD2041","KM 22 JLN LINGGI, LADANG SUA BETONG, SI RUSA","71050","PORT DICKSON","NEGERI SEMBILAN","101.910351","2.501380"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TANAH MERAH","PPD PORT DICKSON","Rendah","SJKT","NBD2042","","71010","LUKUT","NEGERI SEMBILAN","101.785147","2.646797"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG ATHERTON","PPD PORT DICKSON","Rendah","SJKT","NBD2043","LADANG SALAK","71100","SILIAU","NEGERI SEMBILAN","101.893869","2.581353"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG BRADWALL","PPD PORT DICKSON","Rendah","SJKT","NBD2044","SILIAU, PORT DICKSON","71100","SILIAU","NEGERI SEMBILAN","101.917653","2.561097"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) BANDAR SPRING HILL","PPD PORT DICKSON","Rendah","SJKT","NBD2045","KM 16 JALAN SEREMBAN,BANDAR SPRINGHILL","71010","LUKUT","NEGERI SEMBILAN","101.870117","2.606033"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) SUNGAI SALAK","PPD PORT DICKSON","Rendah","SJKT","NBD2046","KM 9 JALAN SEREMBAN, LUKUT, PORT DICKSON","71010","LUKUT","NEGERI SEMBILAN","101.838067","2.573807"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SAGGA","PPD PORT DICKSON","Rendah","SJKT","NBD2047","LADANG SAGGA","71100","SILIAU","NEGERI SEMBILAN","101.930000","2.580920"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SILIAU","PPD PORT DICKSON","Rendah","SJKT","NBD2048","KM 8 JALAN SILIAU","71100","SILIAU","NEGERI SEMBILAN","101.911353","2.578594"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG LINSUM","PPD PORT DICKSON","Rendah","SJKT","NBD2049","KM25 LADANG LINSUM, JLN LINGGI SEREMBAN","71200","RANTAU","NEGERI SEMBILAN","101.960736","2.571701"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TAMPIN LINGGI","PPD PORT DICKSON","Rendah","SJKT","NBD2051","KM 24,JLN LINGGI,LADANG TAMPIN LINGGI","71200","RANTAU","NEGERI SEMBILAN","101.996314","2.515658"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) MUKUNDAN","PPD PORT DICKSON","Rendah","SJKT","NBD2052","BUKIT PELANDOK","71960","PORT DICKSON","NEGERI SEMBILAN","101.740097","2.639511"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BATU HAMPAR","PPD REMBAU","Rendah","SJKT","NBD3031","LADANG BATU HAMPAR","71300","REMBAU","NEGERI SEMBILAN","102.072460","2.587135"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG CHEMBONG","PPD REMBAU","Rendah","SJKT","NBD3032","LADANG CHEMBONG","71300","REMBAU","NEGERI SEMBILAN","102.067605","2.608594"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SG BARU","PPD REMBAU","Rendah","SJKT","NBD3034","LADANG SUNGAI BARU","71150","LINGGI","NEGERI SEMBILAN","102.078000","2.479080"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG PERHENTIAN TINGGI","PPD REMBAU","Rendah","SJKT","NBD3035","SUNGAI GADUT  SEREMBAN","71450","SUNGAI GADUT","NEGERI SEMBILAN","102.029000","2.646840"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN (KOMPLEKS WAWASAN)","PPD SEREMBAN","Rendah","SJKT","NBD4069","KOMP. SK WAWASAN, JLN S2 F22, GARDEN HOMES, SBAN2","70300","SEREMBAN","NEGERI SEMBILAN","101.903395","2.680326"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LORONG JAVA","PPD SEREMBAN","Rendah","SJKT","NBD4070","LORONG JAWA 1","70000","SEREMBAN","NEGERI SEMBILAN","101.940524","2.723313"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) JALAN LOBAK","PPD SEREMBAN","Rendah","SJKT","NBD4071","JLN TAN SRI MANICKAVASAGAM","70200","SEREMBAN","NEGERI SEMBILAN","101.931000","2.731670"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) NILAI","PPD SEREMBAN","Rendah","SJKT","NBD4072","KM 24 JALAN BESAR NILAI","71800","NILAI","NEGERI SEMBILAN","101.797000","2.802280"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BATANG BENAR","PPD SEREMBAN","Rendah","SJKT","NBD4073","JALAN INTAN 2,LORONG INTAN 2/1,NILAI IMPIAN","71800","NILAI","NEGERI SEMBILAN","101.820096","2.845199"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KIRBY","PPD SEREMBAN","Rendah","SJKT","NBD4074","BATU 9, JALAN LABU","71900","LABU","NEGERI SEMBILAN","101.845176","2.744828"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KUBANG","PPD SEREMBAN","Rendah","SJKT","NBD4075","LADANG KUBANG","71800","SEREMBAN","NEGERI SEMBILAN","101.788620","2.741720"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) DESA CEMPAKA","PPD SEREMBAN","Rendah","SJKT","NBD4076","TAMAN DESA CEMPAKA JALAN SEPANG","71800","NILAI","NEGERI SEMBILAN","101.767000","2.797370"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG CAIRO","PPD SEREMBAN","Rendah","SJKT","NBD4077","JALAN BESAR","71700","MANTIN","NEGERI SEMBILAN","101.898117","2.819704"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LABU BHG 1","PPD SEREMBAN","Rendah","SJKT","NBD4078","PEKAN LABU","71900","SEREMBAN","NEGERI SEMBILAN","101.826217","2.755822"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG LABU BHG 4","PPD SEREMBAN","Rendah","SJKT","NBD4079","LADANG LABU BAHAGIAN 4","71900","LABU","NEGERI SEMBILAN","101.830348","2.730637"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SENAWANG","PPD SEREMBAN","Rendah","SJKT","NBD4080","KM 7, JALAN TAMPIN","71450","SEREMBAN","NEGERI SEMBILAN","101.996397","2.661503"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SEREMBAN","PPD SEREMBAN","Rendah","SJKT","NBD4081","LADANG SEREMBAN","71450","SEREMBAN","NEGERI SEMBILAN","101.992871","2.656445"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KOMBOK","PPD SEREMBAN","Rendah","SJKT","NBD4083","LADANG KOMBOK","71200","RANTAU","NEGERI SEMBILAN","101.985848","2.619292"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) RANTAU","PPD SEREMBAN","Rendah","SJKT","NBD4084","BANDAR EKAR","71200","SEREMBAN","NEGERI SEMBILAN","101.949281","2.597677"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SHANGHAI SEREMBAN","PPD SEREMBAN","Rendah","SJKT","NBD4085","LADANG SHANGHAI SEREMBAN","70300","SEREMBAN","NEGERI SEMBILAN","101.897583","2.642630"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) TUN SAMBANTHAN","PPD SEREMBAN","Rendah","SJKT","NBD4086","PAJAM MANTIN","71700","MANTIN","NEGERI SEMBILAN","101.849498","2.843555"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG LENGGENG","PPD SEREMBAN","Rendah","SJKT","NBD4087","LADANG LENGGENG","71750","LENGGENG","NEGERI SEMBILAN","101.903270","2.885248"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) BANDAR SRI SENDAYAN","PPD SEREMBAN","Rendah","SJKT","NBD4088","LOT PT 11638, PERSIARAN 1, SENDAYAN BAYU","71950","BANDAR SRI SENDAYAN","NEGERI SEMBILAN","101.871737","2.660655"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) TAMPIN","PPD TAMPIN","Rendah","SJKT","NBD5029","KM 1, JALAN SEREMBAN","73000","TAMPIN","NEGERI SEMBILAN","102.228000","2.472610"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG REPAH","PPD TAMPIN","Rendah","SJKT","NBD5030","LADANG REPAH","73000","TAMPIN","NEGERI SEMBILAN","102.252000","2.518540"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG REGENT","PPD TAMPIN","Rendah","SJKT","NBD5031","LADANG REGENT","73200","GEMENCHEH","NEGERI SEMBILAN","102.403000","2.513890"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) AIR KUNING SELATAN","PPD TAMPIN","Rendah","SJKT","NBD5032","AIR KUNING SELATAN","73200","GEMENCHEH","NEGERI SEMBILAN","102.471000","2.484420"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BUKIT KLEDEK","PPD TAMPIN","Rendah","SJKT","NBD5033","LADANG BUKIT KLEDEK","73200","GEMENCHEH","NEGERI SEMBILAN","102.499787","2.456125"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) GEMAS","PPD TAMPIN","Rendah","SJKT","NBD5034","JALAN TOK SULONG","73400","GEMAS","NEGERI SEMBILAN","102.607000","2.582690"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SG KELAMAH","PPD TAMPIN","Rendah","SJKT","NBD5035","KM 7, JALAN TAMPIN GEMAS, LADANG SUNGAI KELAMAH","73400","GEMAS","NEGERI SEMBILAN","102.551000","2.582490"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG BAHAU","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6001","LADANG BAHAU","72100","BAHAU","NEGERI SEMBILAN","102.444333","2.808810"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG AIR HITAM","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6002","KM 3, JALAN AIR HITAM - SERTING ULU","72120","BANDAR SERI JEMPOL","NEGERI SEMBILAN","102.378156","2.926925"
"SEKOLAH JENIS KEBANGSAAN (TAMIL & TELUGU) LADANG GEDDES","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6003","NO.1 , LADANG GEDDES","72120","BANDAR SERI JEMPOL","NEGERI SEMBILAN","102.520000","2.858770"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SG SEBALING","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6004","LADANG SUNGAI SEBALING","72100","BAHAU","NEGERI SEMBILAN","102.483332","2.850222"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG KELPIN","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6005","LADANG  KELPIN","73500","ROMPIN","NEGERI SEMBILAN","102.518646","2.778382"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SENAMA","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6006","LADANG SENAMA","72100","BAHAU","NEGERI SEMBILAN","102.468844","2.761604"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG ST HELIER","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6007","LADANG ST. HELIER","72100","BAHAU","NEGERI SEMBILAN","102.443000","2.784990"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SIALANG","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6008","LDG SIALANG","72100","BAHAU","NEGERI SEMBILAN","102.398000","2.757620"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG JERAM PADANG","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6009","LDG. JERAM PADANG","72100","BAHAU","NEGERI SEMBILAN","102.402000","2.717400"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) DATO' K.PATHMANABAN","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6010","KG.TANAH PANJIS","73500","ROMPIN","NEGERI SEMBILAN","102.507000","2.705360"
"SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG MIDDLETON","PPD JEMPOL/JELEBU","Rendah","SJKT","NBD6011","BATU 3, JALAN MIDDLETON","73500","ROMPIN","NEGERI SEMBILAN","102.472609","2.705397"
"SEKOLAH KEBANGSAAN TUNKU LAKSAMANA NASIR","PPD KUALA PILAH","Rendah","SK","NBE1040","JALAN ISTANA LAMA SERI MENANTI","71550","SERI MENANTI","NEGERI SEMBILAN","102.159000","2.697450"
"SEKOLAH KEBANGSAAN PANGLIMA ADNAN","PPD PORT DICKSON","Rendah","SK","NBE2067","BATU 4 JALAN PANTAI BAGAN PINANG SI RUSA","71050","PORT DICKSON","NEGERI SEMBILAN","101.839664","2.503336"
"SEKOLAH KEBANGSAAN CHEMBONG","PPD REMBAU","Rendah","SK","NBE3024","BT 17 JALAN SEREMBAN-TAMPIN","71300","REMBAU","NEGERI SEMBILAN","102.079154","2.599169"
"SEKOLAH KEBANGSAAN UNDANG REMBAU","PPD REMBAU","Rendah","SK","NBE3042","JALAN BATU HAMPAR","71309","REMBAU","NEGERI SEMBILAN","102.096000","2.585630"
"SEKOLAH KEBANGSAAN ASTANA RAJA","PPD REMBAU","Rendah","SK","NBE3043","KAMPUNG ASTANA RAJA","71350","KOTA","NEGERI SEMBILAN","102.118000","2.507880"
"SEKOLAH KEBANGSAAN MANTIN","PPD SEREMBAN","Rendah","SK","NBE4136","KM20 JLN BESAR SEREMBAN  KUALA LUMPUR","71700","MANTIN","NEGERI SEMBILAN","101.883593","2.826174"
"SEKOLAH KEBANGSAAN DATO' SHAH BANDAR ABU BAKAR LABU HILIR","PPD SEREMBAN","Rendah","SK","NBE4143","BATU 13 JALAN LABU HILIR","71900","LABU","NEGERI SEMBILAN","101.800369","2.782751"
"SEKOLAH KEBANGSAAN BATU KIKIR","PPD JEMPOL/JELEBU","Rendah","SK","NBE6001","JALAN KUALA PILAH-BAHAU","72200","BATU KIKIR","NEGERI SEMBILAN","102.316470","2.825920"
"SEKOLAH RENDAH TAHFIZ AL-QURAN INTEGRASI AL-IRSHAD","PPD SEREMBAN","Rendah","SR SABK","NCA4001","KM16 BATU10 JALAN LABU","71900","SEREMBAN","NEGERI SEMBILAN","101.823000","2.751400"
"SEKOLAH RENDAH SRI UCSI SPRINGHILL, PORT DICKSON","SWASTA","Rendah","SEK. RENDAH AKADEMIK","NDA2001","NO. 1, PERSIARAN UCSI BANDAR SPRINGHILL PORT DICKSON 71010 NEGERI SEMBILAN","71010","","NEGERI SEMBILAN",,
"SEKOLAH RENDAH MATRIX, SEREMBAN","SWASTA","Rendah","SEK. RENDAH AKADEMIK","NDA4002","PT 12652 SENDAYAN MERCHANT SQUARE, PERSIARAN 1 SENDAYAN UTAMA,PUSAT DAGANGAN SENDAYAN SRI SENDAYAN 71950 NEGERI SEMBILAN","12652","","NEGERI SEMBILAN",,
"SEKOLAH RENDAH SUMMIT 2","SWASTA","Rendah","SEK. RENDAH AKADEMIK","NDA4003","NO.284, LOT4297, JALAN HARUAN 1 OAKLAND INDUSTRIAL PARK SEREMBAN 70300 NEGERI SEMBILAN","70300","","NEGERI SEMBILAN",,
"SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG MUSA AL-HAJ","PPD JEMPOL/JELEBU","Menengah","SMK","NEA0025","KM 2, JALAN PERTANG, KUALA KLAWANG","71600","JELEBU","NEGERI SEMBILAN","102.085000","2.948330"
"SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG SYED ALI AL-JUFRI SIMPANG GELAMI","PPD JEMPOL/JELEBU","Menengah","SMK","NEA0026","BT 4 1/2 PERADONG SIMPANG GELAMI","71600","KUALA KLAWANG","NEGERI SEMBILAN","102.122000","2.964650"
"SEKOLAH MENENGAH KEBANGSAAN ZABA","PPD KUALA PILAH","Menengah","SMK","NEA1080","JALAN TAMPIN","72000","KUALA PILAH","NEGERI SEMBILAN","102.248467","2.727953"
"SEKOLAH MENENGAH KEBANGSAAN DANGI","PPD KUALA PILAH","Menengah","SMK","NEA1081","KM 27, JALAN BAHAU","73100","JOHOL","NEGERI SEMBILAN","102.320000","2.643070"
"SEKOLAH MENENGAH KEBANGSAAN JUASSEH","PPD KUALA PILAH","Menengah","SMK","NEA1083","KM12, JALAN KUALA PILAH BAHAU","72500","JUASSEH","NEGERI SEMBILAN","102.305403","2.785261"
"SEKOLAH MENENGAH KEBANGSAAN SENALING","PPD KUALA PILAH","Menengah","SMK","NEA1084","KM 2 JALAN TAMPIN KUALA PILAH","72000","KUALA PILAH","NEGERI SEMBILAN","102.255000","2.705560"
"SEKOLAH MENENGAH KEBANGSAAN RAJA JUMAAT","PPD PORT DICKSON","Menengah","SMK","NEA2052","KM5 JALAN SEREMBAN","71007","PORT DICKSON","NEGERI SEMBILAN","101.810000","2.558670"
"SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI ABDUL SAMAD","PPD PORT DICKSON","Menengah","SMK","NEA2053","BATU 1 1/2, JALAN ESSO","71000","PORT DICKSON","NEGERI SEMBILAN","101.816000","2.527500"
"SEKOLAH MENENGAH KEBANGSAAN YAM TUAN RADIN","PPD PORT DICKSON","Menengah","SMK","NEA2055","KM 11, JALAN SEREMBAN","71010","LUKUT","NEGERI SEMBILAN","101.857000","2.583770"
"SEKOLAH MENENGAH KEBANGSAAN KAMPUNG BARU SIRUSA","PPD PORT DICKSON","Menengah","SMK","NEA2056","KAMPUNG BARU SI RUSA","71050","PORT DICKSON","NEGERI SEMBILAN","101.851000","2.507869"
"SEKOLAH MENENGAH KEBANGSAAN INTAN PERDANA","PPD PORT DICKSON","Menengah","SMK","NEA2057","KM 14, JALAN PANTAI, SI RUSA","71050","PORT DICKSON","NEGERI SEMBILAN","101.876519","2.446995"
"SEKOLAH MENENGAH KEBANGSAAN DATO' SEDIA RAJA","PPD REMBAU","Menengah","SMK","NEA3035","KM 27 JALAN SEREMBAN TAMPIN","71309","REMBAU","NEGERI SEMBILAN","102.077000","2.596120"
"SEKOLAH MENENGAH KEBANGSAAN DATO' UNDANG HAJI ADNAN","PPD REMBAU","Menengah","SMK","NEA3036","KM 11, JALAN TAMPIN SEREMBAN","71350","KOTA","NEGERI SEMBILAN","102.158000","2.523410"
"SEKOLAH MENENGAH SAINS REMBAU","PPD REMBAU","Menengah","SBP","NEA3037","PILIN","71300","REMBAU","NEGERI SEMBILAN","102.049103","2.522805"
"SEKOLAH MENENGAH KEBANGSAAN PEDAS","PPD REMBAU","Menengah","SMK","NEA3038","KAMPUNG BATU 2","71400","PEDAS","NEGERI SEMBILAN","102.046834","2.595216"
"SEKOLAH MENENGAH KEBANGSAAN TUNKU AMPUAN DURAH","PPD SEREMBAN","Menengah","SMK","NEA4088","JALAN SIKAMAT","70400","SEREMBAN","NEGERI SEMBILAN","101.961000","2.736390"
"SEKOLAH MENENGAH KEBANGSAAN BUKIT MEWAH","PPD SEREMBAN","Menengah","SMK","NEA4090","JALAN TOK UNGKU","70100","SEREMBAN","NEGERI SEMBILAN","101.944066","2.694171"
"SEKOLAH MENENGAH KEBANGSAAN DATO' SHAHARDIN","PPD SEREMBAN","Menengah","SMK","NEA4098","BATU 10, JALAN LABU","71900","LABU","NEGERI SEMBILAN","101.826000","2.757470"
"SEKOLAH MENENGAH KEBANGSAAN MAMBAU","PPD SEREMBAN","Menengah","SMK","NEA4099","JALAN PORT DICKSON, KM 12","70300","SEREMBAN","NEGERI SEMBILAN","101.910000","2.657500"
"SEKOLAH MENENGAH KEBANGSAAN SENAWANG","PPD SEREMBAN","Menengah","SMK","NEA4100","TAMAN MARIDA","70450","SEREMBAN","NEGERI SEMBILAN","101.983000","2.698900"
"SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD REDZA","PPD SEREMBAN","Menengah","SMK","NEA4101","KM 5, JALAN SIKAMAT","70400","SEREMBAN","NEGERI SEMBILAN","101.959000","2.733400"
"SEKOLAH MENENGAH KEBANGSAAN PENDETA ZA'BA","PPD SEREMBAN","Menengah","SMK","NEA4102","TAMAN PAROI JAYA","70400","SEREMBAN","NEGERI SEMBILAN","101.989000","2.724870"
"SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS KLIA","PPD SEREMBAN","Menengah","SMK","NEA4103","KOMPLEKS KUARTERS KLIA","71800","NILAI","NEGERI SEMBILAN","101.760465","2.767873"
"SEKOLAH MENENGAH KEBANGSAAN DESA CEMPAKA","PPD SEREMBAN","Menengah","SMK","NEA4104","JLN BBN 6/2C,TMN DESA CEMPAKA, BANDAR BARU NILAI","71800","NILAI","NEGERI SEMBILAN","101.768337","2.797892"
"SEKOLAH MENENGAH KEBANGSAAN TAMAN SEMARAK","PPD SEREMBAN","Menengah","SMK","NEA4105","JALAN TS2/1D TAMAN SEMARAK","71800","NILAI","NEGERI SEMBILAN","101.814504","2.821353"
"SEKOLAH MENENGAH KEBANGSAAN SERI PAGI","PPD SEREMBAN","Menengah","SMK","NEA4106","TMN SERI PAGI SENAWANG","70450","SEREMBAN","NEGERI SEMBILAN","101.988000","2.710030"
"SEKOLAH MENENGAH KEBANGSAAN TAMAN TUANKU JAAFAR","PPD SEREMBAN","Menengah","SMK","NEA4107","SG. GADUT","71450","SEREMBAN","NEGERI SEMBILAN","101.998444","2.662376"
"SEKOLAH MENENGAH SAINS TUANKU MUNAWIR","PPD SEREMBAN","Menengah","SBP","NEA4108","KM 6, JALAN SIKAMAT","70400","SEREMBAN","NEGERI SEMBILAN","101.963000","2.735790"
"SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 2","PPD SEREMBAN","Menengah","SMK","NEA4109","PERSIARAN S2/A4, SEREMBAN 2","70300","SEREMBAN","NEGERI SEMBILAN","101.904623","2.701281"
"SEKOLAH MENENGAH KEBANGSAAN PANCHOR","PPD SEREMBAN","Menengah","SMK","NEA4110","JALAN SEREMBAN KUALA PILAH","70400","SEREMBAN","NEGERI SEMBILAN","102.013266","2.724179"
"SEKOLAH MENENGAH KEBANGSAAN SEREMBAN JAYA","PPD SEREMBAN","Menengah","SMK","NEA4111","TAMAN SEREMBAN JAYA","70450","SEREMBAN","NEGERI SEMBILAN","101.969000","2.678040"
"SEKOLAH MENENGAH KEBANGSAAN BUKIT KEPAYANG","PPD SEREMBAN","Menengah","SMK","NEA4112","GARDEN HOMES, SEREMBAN 2","70300","SEREMBAN","NEGERI SEMBILAN","101.907000","2.680450"
"SEKOLAH MENENGAH KEBANGSAAN SEREMBAN JAYA 2","PPD SEREMBAN","Menengah","SMK","NEA4113","TAMAN SEREMBAN JAYA","70450","SEREMBAN","NEGERI SEMBILAN","101.973159","2.668051"
"SEKOLAH MENENGAH KEBANGSAAN TAMAN FOREST HEIGHTS","PPD SEREMBAN","Menengah","SMK","NEA4114","PRECINT 4, PERSIARAN FOREST HEIGHTS 2","70450","SEREMBAN","NEGERI SEMBILAN","101.982507","2.699927"
"SEKOLAH MENENGAH KEBANGSAAN WARISAN PUTERI","PPD SEREMBAN","Menengah","SMK","NEA4115","BANDAR WARISAN PUTERI","70400","SEREMBAN","NEGERI SEMBILAN","101.974020","2.740567"
"SEKOLAH MENENGAH KEBANGSAAN DATO' SHAMSUDIN NAIN","PPD SEREMBAN","Menengah","SMK","NEA4116","BATU 13 1/2 JALAN LINSUM","71200","RANTAU","NEGERI SEMBILAN","101.961000","2.573250"
"SEKOLAH MENENGAH KEBANGSAAN SEREMBAN 3","PPD SEREMBAN","Menengah","SMK","NEA4117","JALAN SEREMBAN 3/26","70300","SEREMBAN","NEGERI SEMBILAN","101.940000","2.681000"
"SEKOLAH MENENGAH SAINS TUANKU AISHAH ROHANI","PPD SEREMBAN","Menengah","SBP","NEA4118","JALAN TUNKU KURSHIAH","70400","SEREMBAN","NEGERI SEMBILAN","101.951849","2.736108"
"SEKOLAH MENENGAH KEBANGSAAN CHAN WA II","PPD SEREMBAN","Menengah","SMK","NEA4119","TAMAN BUKIT GALENA","70200","SEREMBAN","NEGERI SEMBILAN","101.903692","2.738099"
"SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SRI SENDAYAN","PPD SEREMBAN","Menengah","SMK","NEA4120","BANDAR SRI SENDAYAN","71950","SEREMBAN","NEGERI SEMBILAN","101.883791","2.662787"
